,high,low,open,close,adjust,volume_match,value_match
298,0.369248,0.374126,0.37931,96.0,0.200642,0.072654,0.095597
299,0.384961,0.374126,0.381609,95.0,0.184353,0.050324,0.065282
300,0.342312,0.304196,0.344828,89.0,0.086377,0.119907,0.150951
301,0.312009,0.304196,0.298851,90.0,0.102665,0.097969,0.121839
302,0.287318,0.242424,0.3,83.7,0.0,0.091792,0.105581
303,0.278339,0.242424,0.237931,86.1,0.03924,0.07032,0.08113
304,0.320988,0.317016,0.317241,92.0,0.135489,0.130373,0.165943
305,0.353535,0.301865,0.336782,94.0,0.168065,0.109457,0.142579
306,0.356902,0.339161,0.344828,94.1,0.169793,0.119015,0.155942
307,0.325477,0.304196,0.310345,91.2,0.122409,0.061714,0.07586
308,0.335578,0.315851,0.33908,91.0,0.1192,0.048941,0.059783
309,0.342312,0.327506,0.321839,94.0,0.168065,0.042351,0.052274
310,0.359147,0.362471,0.362069,95.0,0.184353,0.079657,0.104144
311,0.371493,0.374126,0.385057,96.2,0.204097,0.07516,0.099342
312,0.398429,0.38345,0.385057,98.5,0.241609,0.095882,0.129634
313,0.398429,0.391608,0.402299,99.0,0.249753,0.030335,0.039175
314,0.419753,0.423077,0.424138,100.1,0.267769,0.045456,0.062421
315,0.409652,0.410256,0.425287,99.6,0.259625,0.040231,0.054266
316,0.407407,0.412587,0.42069,99.1,0.251234,0.041007,0.055167
317,0.406285,0.417249,0.41954,99.0,0.249753,0.037744,0.050498
318,0.406285,0.423077,0.421839,99.2,0.252962,0.029435,0.038917
319,0.40404,0.41958,0.417241,99.3,0.254689,0.042348,0.057031
320,0.410774,0.420746,0.425287,99.3,0.254689,0.071651,0.098664
321,0.42312,0.432401,0.425287,100.0,0.266041,0.057488,0.079669
322,0.409652,0.38345,0.425287,96.8,0.213722,0.088996,0.121055
323,0.382716,0.38345,0.38046,97.5,0.225321,0.039008,0.050515
324,0.393939,0.384615,0.409195,96.1,0.202369,0.056122,0.074194
325,0.441077,0.403263,0.417241,102.8,0.311698,0.160624,0.229067
326,0.482604,0.465035,0.5,102.8,0.311698,0.08043,0.118146
327,0.443322,0.428904,0.457471,100.5,0.274186,0.054126,0.075423
328,0.40853,0.420746,0.413793,99.0,0.249753,0.071736,0.098764
329,0.398429,0.397436,0.390805,97.6,0.226802,0.046195,0.061307
330,0.419753,0.409091,0.411494,100.5,0.274186,0.042738,0.058046
331,0.426487,0.428904,0.433333,101.5,0.290474,0.039922,0.05482
332,0.452301,0.449883,0.443678,103.4,0.32157,0.062833,0.089514
333,0.494949,0.479021,0.477011,105.0,0.34773,0.13953,0.208487
334,0.505051,0.487179,0.522989,108.5,0.404738,0.072843,0.109649
335,0.571268,0.518648,0.522989,113.9,0.492843,0.128055,0.201874
336,0.578002,0.548951,0.577011,113.7,0.489635,0.107123,0.172606
337,0.565657,0.578089,0.570115,113.0,0.478282,0.053946,0.086996
338,0.561167,0.541958,0.574713,110.8,0.442251,0.09814,0.155246
339,0.542088,0.537296,0.549425,111.1,0.447187,0.030021,0.046765
340,0.571268,0.575758,0.583908,112.6,0.471619,0.055606,0.089815
341,0.571268,0.578089,0.568966,114.0,0.494571,0.044457,0.071976
342,0.578002,0.589744,0.586207,115.0,0.510859,0.062777,0.102647
343,0.575758,0.589744,0.590805,114.4,0.501234,0.03887,0.063406
344,0.607183,0.596737,0.591954,117.6,0.553307,0.062766,0.104453
345,0.611672,0.609557,0.632184,117.6,0.553307,0.034084,0.057499
346,0.609428,0.607226,0.628736,115.0,0.510859,0.040081,0.066711
347,0.589226,0.604895,0.597701,114.8,0.507651,0.035106,0.057798
348,0.580247,0.589744,0.58046,115.0,0.510859,0.044648,0.072978
349,0.600449,0.608392,0.598851,116.1,0.528875,0.037143,0.06197
350,0.600449,0.615385,0.610345,116.0,0.527147,0.029712,0.04965
351,0.612795,0.614219,0.611494,116.6,0.537019,0.050321,0.084136
352,0.61055,0.630536,0.62069,117.8,0.556515,0.022215,0.037836
353,0.62514,0.62704,0.629885,119.2,0.579467,0.038554,0.065897
354,0.672278,0.655012,0.645977,122.8,0.638203,0.055,0.097289
355,0.701459,0.701632,0.690805,125.0,0.674235,0.068633,0.124483
356,0.701459,0.698135,0.724138,123.0,0.641412,0.046493,0.084408
357,0.690236,0.677156,0.689655,122.3,0.630059,0.039598,0.071355
358,0.631874,0.602564,0.632184,118.0,0.55997,0.10169,0.171078
359,0.64422,0.572261,0.655172,112.0,0.461994,0.085619,0.14114
360,0.606061,0.595571,0.593103,117.0,0.543682,0.027452,0.045564
361,0.602694,0.611888,0.62069,115.6,0.520731,0.011586,0.019314
362,0.59596,0.596737,0.604598,115.2,0.514067,0.012046,0.019871
363,0.594837,0.607226,0.6,115.0,0.510859,0.046944,0.077322
364,0.588103,0.604895,0.597701,115.4,0.517522,0.028548,0.047038
365,0.593715,0.614219,0.609195,116.0,0.527147,0.037931,0.063049
366,0.616162,0.623543,0.613793,117.1,0.545163,0.022959,0.038944
367,0.594837,0.610723,0.614943,116.4,0.53381,0.014422,0.02394
368,0.601571,0.611888,0.616092,115.9,0.525666,0.010732,0.017886
369,0.570146,0.550117,0.586207,111.9,0.484205,0.059757,0.094916
370,0.561167,0.571096,0.574713,112.7,0.497532,0.025211,0.040073
371,0.578002,0.572261,0.571264,114.7,0.530602,0.008542,0.013553
372,0.57688,0.583916,0.595402,113.0,0.502468,0.021499,0.034581
373,0.569024,0.581585,0.574713,114.1,0.520484,0.021921,0.035452
374,0.59596,0.599068,0.591954,116.5,0.560217,0.05022,0.082828
375,0.601571,0.618881,0.614943,116.0,0.552073,0.036086,0.060289
376,0.589226,0.613054,0.609195,115.5,0.543682,0.013394,0.022219
377,0.597082,0.613054,0.603448,115.9,0.550346,0.061739,0.102637
378,0.593715,0.610723,0.609195,115.3,0.540474,0.019424,0.032233
379,0.586981,0.599068,0.601149,114.8,0.532083,0.0322,0.053025
380,0.580247,0.594406,0.588506,115.2,0.538746,0.022011,0.03577
381,0.600449,0.618881,0.609195,116.0,0.552073,0.035609,0.059505
382,0.606061,0.621212,0.617241,117.5,0.576752,0.040278,0.067576
383,0.604938,0.624709,0.617241,116.8,0.565153,0.014937,0.025197
384,0.597082,0.613054,0.605747,115.7,0.547137,0.009724,0.016193
385,0.592593,0.602564,0.605747,116.0,0.552073,0.064535,0.106222
386,0.589226,0.596737,0.602299,114.1,0.520484,0.037349,0.06132
387,0.573513,0.589744,0.588506,114.2,0.522211,0.023704,0.038362
388,0.569024,0.537296,0.588506,111.1,0.470879,0.097807,0.1557
389,0.494949,0.472028,0.506897,103.4,0.343534,0.109329,0.162463
390,0.520763,0.479021,0.471264,109.9,0.451135,0.053613,0.080183
391,0.50954,0.496503,0.522989,106.0,0.386723,0.058722,0.087734
392,0.516274,0.511655,0.517241,109.0,0.436328,0.036261,0.054983
393,0.512907,0.508159,0.505747,107.0,0.403258,0.027217,0.040593
394,0.521886,0.522145,0.517241,109.2,0.439536,0.028192,0.042742
395,0.536476,0.547786,0.551724,111.3,0.474334,0.02364,0.03641
396,0.56229,0.548951,0.557471,112.1,0.487414,0.029528,0.046778
397,0.589226,0.573427,0.565517,114.8,0.532083,0.052165,0.084979
398,0.589226,0.604895,0.597701,115.5,0.543682,0.04199,0.069303
399,0.594837,0.601399,0.609195,114.5,0.527147,0.054661,0.090201
400,0.578002,0.595571,0.596552,114.5,0.527147,0.027812,0.045362
401,0.588103,0.601399,0.591954,115.6,0.54541,0.056543,0.093485
402,0.59596,0.617716,0.609195,116.4,0.55849,0.046339,0.077121
403,0.611672,0.621212,0.616092,116.7,0.563672,0.06477,0.109032
404,0.61055,0.610723,0.62069,117.0,0.568608,0.030429,0.050942
405,0.604938,0.614219,0.62069,115.6,0.54541,0.015946,0.026667
406,0.589226,0.606061,0.609195,115.3,0.540474,0.03402,0.056211
407,0.586981,0.602564,0.601149,115.2,0.538746,0.047072,0.077526
408,0.589226,0.608392,0.603448,115.6,0.54541,0.02938,0.048539
409,0.607183,0.618881,0.614943,116.5,0.560217,0.060131,0.100569
410,0.61055,0.628205,0.62069,117.3,0.573544,0.068092,0.114594
411,0.613917,0.629371,0.632184,117.1,0.570089,0.079099,0.133635
412,0.61055,0.630536,0.626437,117.2,0.571816,0.025288,0.042807
413,0.634119,0.632867,0.629885,119.3,0.606614,0.05124,0.087491
414,0.645342,0.659674,0.658621,121.0,0.634748,0.065268,0.113252
415,0.670034,0.667832,0.666667,123.2,0.671027,0.056356,0.100082
416,0.687991,0.706294,0.695402,124.7,0.695953,0.083598,0.150008
417,0.690236,0.701632,0.697701,125.0,0.700888,0.069,0.124333
418,0.728395,0.722611,0.712644,126.0,0.717423,0.091345,0.167702
419,0.717172,0.710956,0.722989,124.2,0.687562,0.073675,0.133515
420,0.67789,0.682984,0.683908,123.8,0.680898,0.064685,0.11506
421,0.694725,0.716783,0.712644,124.7,0.695953,0.027624,0.051075
422,0.686869,0.706294,0.703448,123.8,0.680898,0.032814,0.059757
423,0.690236,0.712121,0.705747,124.2,0.687562,0.044193,0.080422
424,0.689113,0.712121,0.703448,124.8,0.697433,0.029238,0.053645
425,0.690236,0.710956,0.712644,124.2,0.687562,0.021692,0.040203
426,0.699214,0.712121,0.701149,124.5,0.692498,0.052931,0.096179
427,0.705948,0.714452,0.708046,126.4,0.724087,0.045623,0.083726
428,0.748597,0.740093,0.728736,130.1,0.785291,0.112229,0.209277
429,0.748597,0.764569,0.771264,129.6,0.7769,0.046609,0.089173
430,0.748597,0.771562,0.768966,129.2,0.770237,0.036941,0.071082
431,0.734007,0.750583,0.749425,127.3,0.738894,0.059161,0.110783
432,0.723906,0.752914,0.744828,127.7,0.745558,0.035424,0.067004
433,0.73064,0.750583,0.747126,128.3,0.755429,0.090933,0.16868
434,0.551066,0.525641,0.54023,109.2,0.835143,0.235707,0.369935
435,0.537598,0.531469,0.54023,108.9,0.82922,0.055605,0.08577
436,0.515152,0.524476,0.528736,109.3,0.837117,0.068546,0.105249
437,0.523008,0.51049,0.534483,108.0,0.810958,0.124202,0.191663
438,0.510662,0.513986,0.517241,107.3,0.79689,0.055376,0.083806
439,0.499439,0.508159,0.509195,107.0,0.790721,0.084941,0.128483
440,0.499439,0.508159,0.503448,108.0,0.810958,0.090162,0.136625
441,0.498316,0.511655,0.516092,106.9,0.788746,0.050499,0.075958
442,0.489338,0.509324,0.505747,106.7,0.784798,0.033979,0.050238
443,0.497194,0.509324,0.503448,107.0,0.790721,0.044915,0.067184
444,0.499439,0.512821,0.505747,107.1,0.792942,0.028114,0.04164
445,0.496072,0.511655,0.506897,107.4,0.798865,0.049223,0.07385
446,0.498316,0.513986,0.514943,107.5,0.800839,0.075831,0.11493
447,0.499439,0.512821,0.511494,107.4,0.798865,0.065443,0.099045
448,0.502806,0.518648,0.510345,107.7,0.805035,0.064485,0.098146
449,0.494949,0.502331,0.509195,106.2,0.774679,0.090032,0.135526
450,0.487093,0.502331,0.5,106.4,0.778628,0.025574,0.037275
451,0.485971,0.491841,0.503448,106.7,0.784798,0.103042,0.154332
452,0.521886,0.515152,0.511494,110.0,0.851185,0.128158,0.197521
453,0.549944,0.548951,0.551724,110.5,0.861303,0.097819,0.155599
454,0.533109,0.538462,0.54023,109.6,0.843287,0.069437,0.108255
455,0.510662,0.508159,0.528736,107.4,0.798865,0.111983,0.171323
456,0.49046,0.497669,0.5,106.9,0.788746,0.06954,0.104329
457,0.499439,0.494172,0.505747,108.0,0.810958,0.11555,0.17391
458,0.499439,0.513986,0.505747,107.6,0.802813,0.028535,0.042412
459,0.499439,0.513986,0.512644,107.7,0.805035,0.028673,0.042659
460,0.515152,0.518648,0.517241,108.0,0.810958,0.051312,0.07824
461,0.515152,0.525641,0.517241,108.8,0.826999,0.07759,0.119834
462,0.515152,0.525641,0.531034,108.8,0.826999,0.035418,0.053976
463,0.515152,0.531469,0.528736,108.8,0.826999,0.038083,0.058112
464,0.512907,0.519814,0.529885,107.5,0.800839,0.097037,0.14903
465,0.498316,0.502331,0.516092,107.5,0.800839,0.103385,0.156602
466,0.493827,0.51049,0.511494,107.0,0.790721,0.038464,0.05727
467,0.492705,0.513986,0.505747,107.4,0.798865,0.039178,0.058568
468,0.507295,0.513986,0.511494,107.1,0.792942,0.110162,0.168414
469,0.496072,0.513986,0.508046,107.6,0.802813,0.065951,0.099632
470,0.516274,0.52331,0.517241,109.4,0.839092,0.149715,0.231981
471,0.518519,0.537296,0.533333,109.7,0.845262,0.137447,0.214062
472,0.538721,0.538462,0.53908,110.9,0.869447,0.121193,0.190196
473,0.536476,0.54662,0.551724,110.6,0.863277,0.087797,0.137788
474,0.531987,0.537296,0.547126,109.6,0.843287,0.079787,0.124316
475,0.533109,0.538462,0.545977,110.5,0.861303,0.091944,0.143664
476,0.531987,0.540793,0.550575,109.9,0.84921,0.058378,0.090686
477,0.520763,0.5338,0.53908,109.8,0.847236,0.122268,0.189712
478,0.521886,0.525641,0.537931,108.2,0.814906,0.115714,0.17877
479,0.519641,0.516317,0.509195,109.7,0.845262,0.106428,0.164326
480,0.519641,0.5338,0.535632,109.0,0.831194,0.050818,0.078356
481,0.520763,0.534965,0.528736,109.5,0.841313,0.040099,0.061655
482,0.518519,0.534965,0.534483,109.0,0.831194,0.062252,0.096028
483,0.531987,0.534965,0.54023,110.0,0.851185,0.081381,0.126747
484,0.525253,0.537296,0.541379,109.2,0.835143,0.057328,0.088637
485,0.523008,0.540793,0.54023,109.7,0.845262,0.068519,0.106495
486,0.565657,0.552448,0.543678,112.0,0.891658,0.278158,0.44596
487,0.553311,0.56993,0.563218,112.6,0.903751,0.097072,0.155331
488,0.560045,0.576923,0.572414,113.4,0.919793,0.108444,0.174744
489,0.558923,0.558275,0.574713,111.2,0.87537,0.206063,0.32906
490,0.547699,0.55711,0.554023,111.6,0.883514,0.0879,0.139276
491,0.533109,0.552448,0.551724,110.4,0.859329,0.128401,0.202277
492,0.533109,0.548951,0.545977,110.4,0.859329,0.147135,0.231452
493,0.537598,0.551282,0.544828,111.0,0.871422,0.099139,0.15604
494,0.531987,0.54662,0.550575,109.9,0.84921,0.095579,0.149602
495,0.537598,0.547786,0.53908,110.2,0.85538,0.103523,0.162576
496,0.527497,0.525641,0.542529,108.7,0.825025,0.107297,0.165903
497,0.511785,0.526807,0.526437,109.0,0.831194,0.071086,0.109263
498,0.518519,0.529138,0.529885,108.7,0.825025,0.097425,0.150473
499,0.515152,0.532634,0.528736,109.2,0.835143,0.049248,0.075588
500,0.52413,0.532634,0.526437,108.8,0.826999,0.075929,0.117953
501,0.520763,0.534965,0.528736,108.8,0.826999,0.034594,0.052862
502,0.519641,0.537296,0.536782,109.3,0.837117,0.097152,0.150773
503,0.544332,0.530303,0.527586,110.8,0.888203,0.179281,0.281125
504,0.536476,0.54662,0.551724,109.8,0.86772,0.122232,0.19296
505,0.530864,0.54662,0.54023,110.4,0.880059,0.104501,0.163917
506,0.554433,0.559441,0.557471,112.0,0.912636,0.146181,0.233741
507,0.589226,0.578089,0.568966,115.9,0.991856,0.207547,0.340385
508,0.597082,0.611888,0.614943,116.3,1.0,0.099322,0.16534
509,0.602694,0.597902,0.612644,114.5,0.963475,0.107788,0.178927
510,0.571268,0.579254,0.590805,113.1,0.934847,0.163304,0.264262
511,0.581369,0.585082,0.58046,113.9,0.951135,0.088821,0.144056
512,0.579125,0.587413,0.588506,113.3,0.939042,0.112693,0.184364
513,0.558923,0.513986,0.578161,107.7,0.825025,0.162724,0.255589
514,0.516274,0.502331,0.526437,109.0,0.851431,0.148131,0.227823
515,0.529742,0.534965,0.53908,110.3,0.878085,0.108248,0.168827
516,0.530864,0.5338,0.542529,108.7,0.845508,0.103351,0.160694
517,0.518519,0.525641,0.527586,108.2,0.835143,0.109378,0.168743
518,0.505051,0.490676,0.518391,106.7,0.804788,0.111395,0.168441
519,0.485971,0.461538,0.494253,103.3,0.735439,0.138075,0.204901
520,0.430976,0.386946,0.425287,96.1,0.589092,0.205712,0.284852
521,0.441077,0.385781,0.37931,102.8,0.725321,0.185347,0.262762
522,0.468013,0.455711,0.45977,102.7,0.723346,0.127583,0.187178
523,0.488215,0.459207,0.451724,106.4,0.798618,0.147518,0.220336
524,0.518519,0.506993,0.498851,109.7,0.865745,0.133414,0.205385
525,0.518519,0.513986,0.536782,108.8,0.847483,0.077854,0.119319
526,0.521886,0.532634,0.524138,109.6,0.863771,0.093875,0.145829
527,0.517396,0.47669,0.486207,105.3,0.77616,0.194502,0.292664
528,0.50954,0.48951,0.517241,108.0,0.831194,0.079526,0.120023
529,0.50954,0.517483,0.517241,108.7,0.845508,0.124589,0.190799
530,0.510662,0.519814,0.525287,109.0,0.851431,0.123396,0.189706
531,0.502806,0.515152,0.514943,108.0,0.831194,0.116167,0.177633
532,0.497194,0.517483,0.510345,107.5,0.821076,0.131004,0.200099
533,0.499439,0.504662,0.511494,107.0,0.810958,0.133026,0.201611
534,0.498316,0.496503,0.505747,105.8,0.786525,0.121173,0.183077
535,0.480359,0.481352,0.493103,104.6,0.762093,0.192169,0.287333
536,0.464646,0.472028,0.466667,104.8,0.766041,0.147849,0.217465
537,0.47587,0.490676,0.488506,105.6,0.78233,0.091374,0.135911
538,0.482604,0.479021,0.496552,104.9,0.768016,0.133107,0.198774
539,0.464646,0.479021,0.48046,104.5,0.759872,0.109211,0.160789
540,0.47138,0.467366,0.485057,103.4,0.73766,0.118974,0.17518
541,0.444444,0.452214,0.46092,103.0,0.729516,0.187603,0.271806
542,0.450056,0.452214,0.464368,102.2,0.713228,0.140682,0.203586
543,0.426487,0.434732,0.437931,100.5,0.678677,0.185414,0.26403
544,0.43771,0.43007,0.431034,101.1,0.69077,0.149454,0.212579
545,0.452301,0.456876,0.454023,102.8,0.725321,0.102776,0.1487
546,0.446689,0.452214,0.45977,102.2,0.713228,0.116555,0.168967
547,0.443322,0.456876,0.457471,102.2,0.713228,0.100975,0.145446
548,0.435466,0.433566,0.450575,101.0,0.688796,0.184417,0.263766
549,0.420875,0.433566,0.436782,100.5,0.678677,0.157938,0.224059
550,0.43771,0.444056,0.436782,102.5,0.719151,0.109311,0.156575
551,0.434343,0.448718,0.450575,101.7,0.70311,0.099059,0.141697
552,0.429854,0.439394,0.444828,100.8,0.6846,0.150651,0.215284
553,0.417508,0.428904,0.432184,100.2,0.672507,0.205171,0.291104
554,0.409652,0.414918,0.42069,98.7,0.641905,0.139915,0.195802
555,0.406285,0.412587,0.413793,98.5,0.637957,0.138023,0.191943
556,0.392817,0.392774,0.402299,97.4,0.615499,0.162025,0.222795
557,0.40853,0.40676,0.403448,99.0,0.648075,0.120661,0.167656
558,0.410774,0.416084,0.42069,99.2,0.652024,0.111084,0.154939
559,0.399551,0.409091,0.414943,98.4,0.635735,0.121873,0.168773
560,0.420875,0.409091,0.408046,101.0,0.688796,0.254981,0.362088
561,0.454545,0.456876,0.454023,102.7,0.723346,0.17095,0.249984
562,0.460157,0.458042,0.477011,102.6,0.721372,0.122213,0.17837
563,0.439955,0.441725,0.455172,101.5,0.698914,0.15239,0.219055
564,0.420875,0.432401,0.436782,100.1,0.670533,0.154838,0.219722
565,0.415264,0.425408,0.429885,99.9,0.666338,0.159634,0.225117
566,0.409652,0.423077,0.424138,99.8,0.664363,0.117135,0.163955
567,0.413019,0.426573,0.425287,100.0,0.668312,0.161004,0.227175
568,0.428732,0.428904,0.434483,100.0,0.668312,0.168991,0.240485
569,0.409652,0.41958,0.425287,99.3,0.654245,0.154589,0.216461
570,0.415264,0.41958,0.42069,99.1,0.650049,0.157028,0.220604
571,0.395062,0.390443,0.409195,96.9,0.60538,0.220602,0.304447
572,0.381594,0.375291,0.389655,96.1,0.589092,0.261157,0.354613
573,0.420875,0.39627,0.390805,99.3,0.654245,0.321727,0.451257
574,0.40404,0.397436,0.417241,98.0,0.627591,0.138674,0.191879
575,0.40853,0.395105,0.402299,99.5,0.658193,0.157382,0.217556
576,0.398429,0.385781,0.390805,96.0,0.587117,0.228708,0.314075
577,0.37037,0.374126,0.37931,95.7,0.580948,0.137865,0.184592
578,0.362514,0.356643,0.375862,93.7,0.540227,0.227822,0.304303
579,0.344557,0.333333,0.352874,93.5,0.536032,0.298372,0.391307
580,0.331089,0.333333,0.344828,91.6,0.497532,0.184019,0.237553
581,0.331089,0.334499,0.328736,92.0,0.505676,0.168665,0.218207
582,0.319865,0.311189,0.333333,89.6,0.456811,0.343832,0.440539
583,0.28844,0.278555,0.298851,87.0,0.403751,0.3101,0.383391
584,0.331089,0.270396,0.275862,93.0,0.525913,0.378724,0.489835
585,0.347924,0.329837,0.350575,91.2,0.489388,0.188053,0.245643
586,0.32211,0.315851,0.311494,91.8,0.501481,0.140255,0.177482
587,0.316498,0.321678,0.321839,90.5,0.475074,0.136379,0.172623
588,0.310887,0.310023,0.322989,89.5,0.454837,0.197357,0.249633
589,0.297419,0.283217,0.304598,87.2,0.407947,0.226586,0.280413
590,0.274972,0.278555,0.281609,87.0,0.403751,0.129275,0.156018
591,0.286195,0.282051,0.285057,87.5,0.414116,0.155912,0.190861
592,0.276094,0.280886,0.286207,88.0,0.424235,0.121149,0.1465
593,0.306397,0.282051,0.286207,89.2,0.448667,0.175875,0.21834
594,0.318743,0.310023,0.310345,91.2,0.489388,0.195374,0.249177
595,0.310887,0.315851,0.324138,90.5,0.475074,0.120704,0.151705
596,0.318743,0.307692,0.310345,91.0,0.485192,0.167755,0.212062
